type,fraction,run,accuracy,thinking_length,non_thinking_length,problem_id
numbers,0.5,2,100.0,41,2819,1995-15
numbers,0.5,2,100.0,11,1225,1996-2
numbers,0.5,2,100.0,40,1129,1996-3
numbers,0.5,2,0.0,41,2036,1996-4
numbers,0.5,2,100.0,39,1864,1996-5
numbers,0.5,2,0.0,0,0,1996-6
numbers,0.5,2,100.0,10,1040,1996-7
numbers,0.5,2,0.0,0,0,1996-8
numbers,0.5,2,0.0,0,0,1996-9
numbers,0.5,2,0.0,0,0,1996-10
numbers,0.5,2,100.0,11,1551,1996-11
numbers,0.5,2,100.0,39,1430,1996-12
numbers,0.5,2,0.0,0,0,1996-13
numbers,0.5,2,100.0,40,997,1996-14
numbers,0.5,2,0.0,40,1625,1996-15
numbers,0.5,2,100.0,1282,0,1997-1
numbers,0.5,2,100.0,40,1590,1997-2
numbers,0.5,2,100.0,103,1192,1997-3
numbers,0.5,2,0.0,0,0,1997-4
numbers,0.5,2,0.0,6384,1277,1997-5
numbers,0.5,2,0.0,4472,1719,1997-6
numbers,0.5,2,100.0,10,1566,1997-7
numbers,0.5,2,100.0,39,1286,1997-8
numbers,0.5,2,100.0,11,1436,1997-9
numbers,0.5,2,0.0,0,0,1997-10
numbers,0.5,2,100.0,40,1256,1997-11
numbers,0.5,2,0.0,0,0,1997-12
numbers,0.5,2,0.0,0,0,1997-14
numbers,0.5,2,100.0,40,1811,1997-15
numbers,0.5,2,100.0,75,1223,1998-1
numbers,0.5,2,100.0,11,1139,1998-2
numbers,0.5,2,100.0,11,1688,1998-3
numbers,0.5,2,100.0,39,1823,1998-4
numbers,0.5,2,100.0,40,1189,1998-5
numbers,0.5,2,100.0,40,1296,1998-6
numbers,0.5,3,100.0,39,1273,1983-1
numbers,0.5,3,100.0,81,1306,1983-2
numbers,0.5,3,0.0,0,0,1983-3
numbers,0.5,3,100.0,39,1358,1983-4
numbers,0.5,3,100.0,38,1349,1983-5
numbers,0.5,3,100.0,39,939,1983-6
numbers,0.5,3,100.0,39,1377,1983-7
numbers,0.5,3,0.0,0,0,1983-8
numbers,0.5,3,100.0,8,939,1983-9
numbers,0.5,3,0.0,2,0,1983-10
numbers,0.5,3,0.0,0,0,1983-11
numbers,0.5,3,100.0,39,1546,1983-12
numbers,0.5,3,100.0,40,912,1983-13
numbers,0.5,3,0.0,17282,0,1983-14
numbers,0.5,3,0.0,4680,0,1983-15
numbers,0.5,3,100.0,39,1465,1984-1
numbers,0.5,3,100.0,40,765,1984-2
numbers,0.5,3,100.0,11,64,1984-3
numbers,0.5,3,100.0,40,1400,1984-4
numbers,0.5,3,100.0,11,1562,1984-5
numbers,0.5,3,0.0,5546,70,1984-6
numbers,0.5,3,0.0,0,0,1984-7
numbers,0.5,3,0.0,1620,1096,1984-8
numbers,0.5,3,100.0,10,1053,1984-9
numbers,0.5,3,0.0,13022,0,1984-10
numbers,0.5,3,100.0,11,1152,1984-11
numbers,0.5,3,0.0,40,1035,1984-12
numbers,0.5,3,100.0,39,1418,1984-13
numbers,0.5,3,100.0,131,1375,1984-14
numbers,0.5,3,100.0,11,1425,1985-1
numbers,0.5,3,100.0,95,1245,1985-2
numbers,0.5,3,100.0,40,1367,1985-3
numbers,0.5,3,100.0,20,1867,1985-4
numbers,0.5,3,100.0,11,1093,1985-5
numbers,0.5,3,0.0,7361,0,1985-6
numbers,0.5,3,100.0,11,1017,1985-7
numbers,0.5,3,0.0,67,1305,1985-8
numbers,0.5,3,100.0,39,2045,1985-9
numbers,0.5,3,0.0,11,1520,1985-10
numbers,0.5,3,100.0,10,1318,1985-11
numbers,0.5,3,100.0,10,955,1985-12
numbers,0.5,3,100.0,73,1496,1985-13
numbers,0.5,3,100.0,90,2535,1985-14
numbers,0.5,3,0.0,40,940,1985-15
numbers,0.5,3,100.0,40,809,1986-1
numbers,0.5,3,0.0,0,0,1986-2
numbers,0.5,3,100.0,11,703,1986-3
numbers,0.5,3,100.0,40,971,1986-5
numbers,0.5,3,100.0,80,1323,1986-6
numbers,0.5,3,100.0,40,1581,1986-7
numbers,0.5,3,100.0,40,1184,1986-8
numbers,0.5,3,0.0,11,1164,1986-9
numbers,0.5,3,100.0,64,1732,1986-10
numbers,0.5,3,100.0,8063,1978,1986-11
numbers,0.5,3,0.0,11115,852,1986-12
numbers,0.5,3,0.0,7000,0,1986-13
numbers,0.5,3,100.0,77,2364,1986-14
numbers,0.5,3,0.0,12358,0,1986-15
numbers,0.5,3,100.0,40,1059,1987-1
numbers,0.5,3,100.0,40,965,1987-2
numbers,0.5,3,100.0,82,998,1987-3
numbers,0.5,3,100.0,40,1606,1987-4
numbers,0.5,3,100.0,42,1080,1987-5
numbers,0.5,3,0.0,11696,0,1987-6
numbers,0.5,3,100.0,39,1629,1987-7
numbers,0.5,3,100.0,13450,22,1987-8
numbers,0.5,3,100.0,39,1237,1987-9
numbers,0.5,3,100.0,40,1308,1987-10
numbers,0.5,3,100.0,82,1255,1987-11
numbers,0.5,3,100.0,10,1968,1987-12
numbers,0.5,3,0.0,0,0,1987-14
numbers,0.5,3,0.0,8114,0,1987-15
numbers,0.5,3,100.0,40,1861,1988-2
numbers,0.5,3,0.0,0,0,1988-3
numbers,0.5,3,100.0,42,1154,1988-5
numbers,0.5,3,100.0,77,1576,1988-7
numbers,0.5,3,0.0,16631,0,1988-8
numbers,0.5,3,100.0,97,2223,1988-9
numbers,0.5,3,100.0,40,1804,1988-10
numbers,0.5,3,100.0,40,2433,1988-13
numbers,0.5,3,100.0,40,1420,1988-14
numbers,0.5,3,0.0,93,1283,1988-15
numbers,0.5,3,100.0,40,703,1989-1
numbers,0.5,3,100.0,3859,1064,1989-2
numbers,0.5,3,100.0,40,1177,1989-4
numbers,0.5,3,0.0,0,0,1989-5
numbers,0.5,3,100.0,40,1333,1989-7
numbers,0.5,3,100.0,40,1513,1989-8
numbers,0.5,3,100.0,40,1219,1989-9
numbers,0.5,3,0.0,40,1321,1989-11
numbers,0.5,3,100.0,11,1115,1989-13
numbers,0.5,3,0.0,41,1410,1990-1
numbers,0.5,3,100.0,7136,88,1990-2
numbers,0.5,3,0.0,11,1608,1990-3
numbers,0.5,3,0.0,8,1274,1990-5
numbers,0.5,3,100.0,114,1309,1990-6
numbers,0.5,3,100.0,4133,1769,1990-7
numbers,0.5,3,100.0,39,1457,1990-9
numbers,0.5,3,100.0,11,1102,1990-10
numbers,0.5,3,0.0,11752,0,1990-11
numbers,0.5,3,100.0,40,1474,1990-13
numbers,0.5,3,0.0,7058,0,1990-14
numbers,0.5,3,100.0,2992,427,1990-15
numbers,0.5,3,100.0,40,885,1991-1
numbers,0.5,3,100.0,11,79,1991-2
numbers,0.5,3,0.0,784,1621,1991-4
numbers,0.5,3,100.0,40,904,1991-5
numbers,0.5,3,0.0,0,0,1991-8
numbers,0.5,3,100.0,10,1560,1991-9
numbers,0.5,3,0.0,41,1277,1991-10
numbers,0.5,3,0.0,0,0,1991-11
numbers,0.5,3,0.0,0,0,1991-12
numbers,0.5,3,100.0,11,2574,1991-13
numbers,0.5,3,0.0,0,0,1991-14
numbers,0.5,3,100.0,118,1778,1992-1
numbers,0.5,3,100.0,10,69,1992-2
numbers,0.5,3,100.0,11,105,1992-3
numbers,0.5,3,100.0,11,1853,1992-4
numbers,0.5,3,0.0,11,1531,1992-5
numbers,0.5,3,100.0,11,1301,1992-6
numbers,0.5,3,100.0,40,1141,1992-7
numbers,0.5,3,100.0,40,1338,1992-8
numbers,0.5,3,0.0,0,0,1992-9
numbers,0.5,3,100.0,11,94,1992-10
numbers,0.5,3,100.0,40,1425,1992-11
numbers,0.5,3,100.0,11,794,1992-12
numbers,0.5,3,0.0,6544,69,1992-13
numbers,0.5,3,100.0,39,784,1992-14
numbers,0.5,3,0.0,0,0,1992-15
numbers,0.5,3,0.0,271,2084,1993-1
numbers,0.5,3,100.0,40,2242,1993-2
numbers,0.5,3,100.0,40,1170,1993-4
numbers,0.5,3,0.0,0,0,1993-5
numbers,0.5,3,100.0,11,130,1993-6
numbers,0.5,3,100.0,38,1620,1993-7
numbers,0.5,3,100.0,40,1450,1993-8
numbers,0.5,3,100.0,100,2174,1993-9
numbers,0.5,3,0.0,0,0,1993-10
numbers,0.5,3,0.0,2811,1650,1993-11
numbers,0.5,3,100.0,8546,1303,1993-12
numbers,0.5,3,0.0,3950,0,1993-13
numbers,0.5,3,0.0,10230,0,1993-14
numbers,0.5,3,0.0,0,0,1993-15
numbers,0.5,3,0.0,8,1073,1994-1
numbers,0.5,3,100.0,40,1846,1994-2
numbers,0.5,3,100.0,40,1711,1994-8
numbers,0.5,3,0.0,0,0,1994-9
numbers,0.5,3,100.0,40,1688,1994-10
numbers,0.5,3,0.0,0,0,1994-11
numbers,0.5,3,0.0,40,1841,1994-12
numbers,0.5,3,0.0,2126,272,1994-14
numbers,0.5,3,0.0,10,1874,1994-15
numbers,0.5,3,0.0,40,1596,1995-1
numbers,0.5,3,0.0,40,1380,1995-2
numbers,0.5,3,0.0,10,1721,1995-3
numbers,0.5,3,0.0,40,1598,1995-4
numbers,0.5,3,100.0,39,1096,1995-5
numbers,0.5,3,100.0,40,1298,1995-6
numbers,0.5,3,100.0,11,172,1995-8
numbers,0.5,3,0.0,0,0,1995-9
numbers,0.5,3,100.0,4136,1523,1995-10
numbers,0.5,3,0.0,0,0,1995-11
numbers,0.5,3,0.0,0,0,1995-12
numbers,0.5,3,100.0,40,1583,1995-13
numbers,0.5,3,0.0,41,1556,1995-14
numbers,0.5,3,100.0,8,5370,1995-15
numbers,0.5,3,100.0,40,1076,1996-2
numbers,0.5,3,100.0,39,1204,1996-3
numbers,0.5,3,0.0,11,67,1996-4
numbers,0.5,3,100.0,39,830,1996-5
numbers,0.5,3,0.0,0,0,1996-6
numbers,0.5,3,100.0,40,1110,1996-7
numbers,0.5,3,0.0,0,0,1996-8
numbers,0.5,3,0.0,0,0,1996-9
numbers,0.5,3,0.0,0,0,1996-10
numbers,0.5,3,100.0,11,1489,1996-11
numbers,0.5,3,0.0,0,0,1996-12
numbers,0.5,3,0.0,0,0,1996-13
numbers,0.5,3,100.0,40,781,1996-14
numbers,0.5,3,0.0,41,1430,1996-15
numbers,0.5,3,0.0,0,0,1997-1
numbers,0.5,3,100.0,40,1342,1997-2
numbers,0.5,3,100.0,11,76,1997-3
numbers,0.5,3,100.0,10,1963,1997-4
numbers,0.5,3,100.0,5302,1798,1997-5
numbers,0.5,3,0.0,2336,2214,1997-6
numbers,0.5,3,100.0,11,502,1997-7
numbers,0.5,3,100.0,39,995,1997-8
numbers,0.5,3,100.0,40,1735,1997-9
numbers,0.5,3,0.0,0,0,1997-10
numbers,0.5,3,100.0,40,1304,1997-11
numbers,0.5,3,100.0,93,1563,1997-12
numbers,0.5,3,100.0,42,2038,1997-14
numbers,0.5,3,100.0,8,1798,1997-15
numbers,0.5,3,100.0,75,1156,1998-1
numbers,0.5,3,100.0,11,1169,1998-2
numbers,0.5,3,100.0,75,1753,1998-3
numbers,0.5,3,100.0,41,1905,1998-4
numbers,0.5,3,100.0,11,1126,1998-5
numbers,0.5,3,100.0,40,1378,1998-6
numbers,0.7,1,100.0,39,1255,1983-1
numbers,0.7,1,100.0,79,1459,1983-2
numbers,0.7,1,0.0,0,0,1983-3
numbers,0.7,1,100.0,39,2005,1983-4
numbers,0.7,1,100.0,11,873,1983-5
numbers,0.7,1,100.0,11,1089,1983-6
numbers,0.7,1,100.0,10,811,1983-7
numbers,0.7,1,0.0,0,0,1983-8
numbers,0.7,1,100.0,954,0,1983-9
numbers,0.7,1,0.0,35424,0,1983-10
numbers,0.7,1,100.0,40,1679,1983-11
numbers,0.7,1,100.0,39,1595,1983-12
numbers,0.7,1,100.0,40,938,1983-13
numbers,0.7,1,0.0,12665,0,1983-14
numbers,0.7,1,0.0,5152,0,1983-15
numbers,0.7,1,100.0,10,1657,1984-1
numbers,0.7,1,100.0,40,902,1984-2
numbers,0.7,1,100.0,75,1601,1984-3
numbers,0.7,1,100.0,2151,1486,1984-4
numbers,0.7,1,100.0,40,1432,1984-5
numbers,0.7,1,100.0,4535,1801,1984-6
numbers,0.7,1,100.0,11,1102,1984-7
numbers,0.7,1,100.0,193,1194,1984-8
numbers,0.7,1,100.0,10,1076,1984-9
numbers,0.7,1,0.0,12519,0,1984-10
numbers,0.7,1,100.0,11,132,1984-11
numbers,0.7,1,0.0,11,1392,1984-12
numbers,0.7,1,100.0,39,1471,1984-13
numbers,0.7,1,100.0,39,783,1984-14
numbers,0.7,1,100.0,40,1735,1985-1
numbers,0.7,1,100.0,75,1293,1985-2
numbers,0.7,1,100.0,10,1545,1985-3
numbers,0.7,1,100.0,31,41,1985-4
numbers,0.7,1,100.0,40,1672,1985-5
numbers,0.7,1,0.0,4117,0,1985-6
numbers,0.7,1,100.0,11,1076,1985-7
numbers,0.7,1,0.0,40,1256,1985-8
numbers,0.7,1,100.0,11,1955,1985-9
numbers,0.7,1,0.0,40,1441,1985-10
numbers,0.7,1,100.0,72,1455,1985-11
numbers,0.7,1,100.0,10,1118,1985-12
numbers,0.7,1,100.0,1734,0,1985-13
numbers,0.7,1,100.0,90,1830,1985-14
numbers,0.7,1,0.0,10,987,1985-15
numbers,0.7,1,100.0,11,58,1986-1
numbers,0.7,1,0.0,0,0,1986-2
numbers,0.7,1,100.0,40,681,1986-3
numbers,0.7,1,100.0,1105,0,1986-5
numbers,0.7,1,100.0,11,60,1986-6
numbers,0.7,1,100.0,75,1505,1986-7
numbers,0.7,1,0.0,0,0,1986-8
numbers,0.7,1,0.0,10,1227,1986-9
numbers,0.7,1,100.0,40,1661,1986-10
numbers,0.7,1,0.0,3158,857,1986-11
numbers,0.7,1,0.0,12174,1591,1986-12
numbers,0.7,1,0.0,8008,0,1986-13
numbers,0.7,1,100.0,77,2042,1986-14
numbers,0.7,1,0.0,7018,0,1986-15
numbers,0.7,1,100.0,40,1203,1987-1
numbers,0.7,1,100.0,40,976,1987-2
numbers,0.7,1,100.0,82,888,1987-3
numbers,0.7,1,100.0,42,1327,1987-4
numbers,0.7,1,100.0,40,1121,1987-5
numbers,0.7,1,0.0,1213,2249,1987-6
numbers,0.7,1,100.0,11,1506,1987-7
numbers,0.7,1,0.0,434,1487,1987-8
numbers,0.7,1,100.0,39,1348,1987-9
numbers,0.7,1,100.0,40,1453,1987-10
numbers,0.7,1,100.0,82,1219,1987-11
numbers,0.7,1,100.0,66,1552,1987-12
numbers,0.7,1,0.0,11,1701,1987-14
numbers,0.7,1,0.0,3042,1695,1987-15
numbers,0.7,1,100.0,40,1850,1988-2
numbers,0.7,1,100.0,39,1069,1988-3
numbers,0.7,1,100.0,40,1216,1988-5
numbers,0.7,1,100.0,77,1404,1988-7
numbers,0.7,1,0.0,19333,0,1988-8
numbers,0.7,1,100.0,97,1266,1988-9
numbers,0.7,1,100.0,40,1739,1988-10
numbers,0.7,1,100.0,40,2180,1988-13
numbers,0.7,1,100.0,39,1792,1988-14
numbers,0.7,1,0.0,10,1025,1988-15
numbers,0.7,1,100.0,40,668,1989-1
numbers,0.7,1,100.0,83,1094,1989-2
numbers,0.7,1,100.0,11,1156,1989-4
numbers,0.7,1,100.0,40,1451,1989-5
numbers,0.7,1,100.0,40,1371,1989-7
numbers,0.7,1,100.0,40,1402,1989-8
numbers,0.7,1,100.0,41,1211,1989-9
numbers,0.7,1,0.0,40,1444,1989-11
numbers,0.7,1,100.0,12,1101,1989-13
numbers,0.7,1,0.0,11,917,1990-1
numbers,0.7,1,0.0,424,1677,1990-2
numbers,0.7,1,0.0,0,0,1990-3
numbers,0.7,1,0.0,10,1045,1990-5
numbers,0.7,1,100.0,40,1222,1990-6
numbers,0.7,1,100.0,39,1808,1990-7
numbers,0.7,1,100.0,39,1553,1990-9
numbers,0.7,1,100.0,40,1188,1990-10
numbers,0.7,1,0.0,11740,0,1990-11
numbers,0.7,1,100.0,40,1092,1990-13
numbers,0.7,1,0.0,8779,0,1990-14
numbers,0.7,1,100.0,9557,1406,1990-15
numbers,0.7,1,100.0,40,1082,1991-1
numbers,0.7,1,100.0,40,1427,1991-2
numbers,0.7,1,0.0,869,1922,1991-4
numbers,0.7,1,100.0,11,1400,1991-5
numbers,0.7,1,100.0,78,1398,1991-8
numbers,0.7,1,100.0,39,1462,1991-9
numbers,0.7,1,0.0,0,0,1991-10
numbers,0.7,1,0.0,0,0,1991-11
numbers,0.7,1,100.0,8,2047,1991-12
numbers,0.7,1,100.0,40,1302,1991-13
numbers,0.7,1,0.0,1,0,1991-14
numbers,0.7,1,100.0,10,1148,1992-1
numbers,0.7,1,100.0,86,1068,1992-2
numbers,0.7,1,100.0,11,91,1992-3
numbers,0.7,1,100.0,2682,1384,1992-4
numbers,0.7,1,0.0,40,1500,1992-5
numbers,0.7,1,100.0,69,1216,1992-6
numbers,0.7,1,100.0,10,1894,1992-7
numbers,0.7,1,100.0,40,1342,1992-8
numbers,0.7,1,0.0,0,0,1992-9
numbers,0.7,1,100.0,11,1686,1992-10
numbers,0.7,1,100.0,40,1469,1992-11
numbers,0.7,1,100.0,40,779,1992-12
numbers,0.7,1,0.0,12373,81,1992-13
numbers,0.7,1,100.0,39,784,1992-14
numbers,0.7,1,100.0,40,1626,1992-15
numbers,0.7,1,0.0,6666,1278,1993-1
numbers,0.7,1,100.0,40,2257,1993-2
numbers,0.7,1,100.0,40,1164,1993-4
numbers,0.7,1,0.0,0,0,1993-5
numbers,0.7,1,100.0,1382,0,1993-6
numbers,0.7,1,100.0,38,1651,1993-7
numbers,0.7,1,100.0,11,1185,1993-8
numbers,0.7,1,100.0,41,2182,1993-9
numbers,0.7,1,0.0,0,0,1993-10
numbers,0.7,1,0.0,2719,137,1993-11
numbers,0.7,1,0.0,13027,0,1993-12
numbers,0.7,1,0.0,3716,0,1993-13
numbers,0.7,1,0.0,246,1812,1993-14
numbers,0.7,1,0.0,11,1826,1993-15
numbers,0.7,1,0.0,8,1990,1994-1
numbers,0.7,1,100.0,40,1885,1994-2
numbers,0.7,1,100.0,40,1279,1994-8
numbers,0.7,1,0.0,20740,0,1994-9
numbers,0.7,1,100.0,40,1662,1994-10
numbers,0.7,1,0.0,0,0,1994-11
numbers,0.7,1,0.0,84,1882,1994-12
numbers,0.7,1,0.0,120,2178,1994-14
numbers,0.7,1,0.0,10,1703,1994-15
numbers,0.7,1,0.0,40,1610,1995-1
numbers,0.7,1,0.0,40,1383,1995-2
numbers,0.7,1,0.0,40,1743,1995-3
numbers,0.7,1,0.0,40,1556,1995-4
numbers,0.7,1,100.0,11,1117,1995-5
numbers,0.7,1,100.0,11,1394,1995-6
numbers,0.7,1,100.0,11,1430,1995-8
numbers,0.7,1,0.0,0,0,1995-9
numbers,0.7,1,0.0,15488,0,1995-10
numbers,0.7,1,0.0,0,0,1995-11
numbers,0.7,1,0.0,0,0,1995-12
numbers,0.7,1,100.0,11,1597,1995-13
numbers,0.7,1,0.0,1,0,1995-14
numbers,0.7,1,100.0,10,2591,1995-15
numbers,0.7,1,100.0,10,1375,1996-2
numbers,0.7,1,100.0,39,1191,1996-3
numbers,0.7,1,0.0,11,1363,1996-4
numbers,0.7,1,100.0,39,1400,1996-5
numbers,0.7,1,0.0,0,0,1996-6
numbers,0.7,1,100.0,2170,1060,1996-7
numbers,0.7,1,100.0,40,1754,1996-8
numbers,0.7,1,0.0,0,0,1996-9
numbers,0.7,1,0.0,0,0,1996-10
numbers,0.7,1,100.0,40,1980,1996-11
numbers,0.7,1,0.0,0,0,1996-12
numbers,0.7,1,0.0,0,0,1996-13
numbers,0.7,1,100.0,11,734,1996-14
numbers,0.7,1,0.0,40,1571,1996-15
numbers,0.7,1,100.0,40,1172,1997-1
numbers,0.7,1,100.0,2530,1341,1997-2
numbers,0.7,1,100.0,40,1391,1997-3
numbers,0.7,1,0.0,0,0,1997-4
numbers,0.7,1,100.0,2141,1340,1997-5
numbers,0.7,1,0.0,5729,1374,1997-6
numbers,0.7,1,100.0,40,1762,1997-7
numbers,0.7,1,100.0,69,998,1997-8
numbers,0.7,1,100.0,11,1390,1997-9
numbers,0.7,1,0.0,0,0,1997-10
numbers,0.7,1,100.0,41,1219,1997-11
numbers,0.7,1,100.0,90,1595,1997-12
numbers,0.7,1,100.0,10,1504,1997-14
numbers,0.7,1,0.0,0,0,1997-15
numbers,0.7,1,100.0,75,1140,1998-1
numbers,0.7,1,100.0,40,1201,1998-2
numbers,0.7,1,100.0,11,2124,1998-3
numbers,0.7,1,100.0,40,2044,1998-4
numbers,0.7,1,100.0,39,1111,1998-5
numbers,0.7,1,100.0,40,1354,1998-6
numbers,0.7,2,100.0,11,1199,1983-1
numbers,0.7,2,100.0,85,1453,1983-2
numbers,0.7,2,0.0,0,0,1983-3
numbers,0.7,2,100.0,39,1309,1983-4
numbers,0.7,2,100.0,38,1564,1983-5
numbers,0.7,2,100.0,11,1333,1983-6
numbers,0.7,2,100.0,39,1251,1983-7
numbers,0.7,2,0.0,0,0,1983-8
numbers,0.7,2,100.0,10,936,1983-9
numbers,0.7,2,100.0,10,1357,1983-10
numbers,0.7,2,100.0,40,1734,1983-11
numbers,0.7,2,100.0,3573,1863,1983-12
numbers,0.7,2,100.0,11,883,1983-13
numbers,0.7,2,0.0,13991,0,1983-14
numbers,0.7,2,0.0,4829,0,1983-15
numbers,0.7,2,100.0,39,1531,1984-1
numbers,0.7,2,100.0,11,824,1984-2
numbers,0.7,2,100.0,11,1617,1984-3
numbers,0.7,2,100.0,40,1446,1984-4
numbers,0.7,2,100.0,11,1862,1984-5
numbers,0.7,2,0.0,8480,70,1984-6
numbers,0.7,2,100.0,40,1134,1984-7
numbers,0.7,2,100.0,191,1032,1984-8
numbers,0.7,2,100.0,10,1004,1984-9
numbers,0.7,2,0.0,4740,1531,1984-10
numbers,0.7,2,100.0,40,1374,1984-11
numbers,0.7,2,0.0,40,934,1984-12
numbers,0.7,2,100.0,11,1406,1984-13
numbers,0.7,2,100.0,11,104,1984-14
numbers,0.7,2,100.0,40,1686,1985-1
numbers,0.7,2,100.0,75,1274,1985-2
numbers,0.7,2,100.0,40,1301,1985-3
numbers,0.7,2,100.0,20,2099,1985-4
numbers,0.7,2,100.0,40,1478,1985-5
numbers,0.7,2,0.0,8926,0,1985-6
numbers,0.7,2,100.0,40,886,1985-7
numbers,0.7,2,0.0,8,5134,1985-8
numbers,0.7,2,100.0,39,2277,1985-9
numbers,0.7,2,0.0,40,1597,1985-10
numbers,0.7,2,100.0,3431,1565,1985-11
numbers,0.7,2,100.0,40,1281,1985-12
numbers,0.7,2,100.0,73,1357,1985-13
numbers,0.7,2,100.0,90,1995,1985-14
numbers,0.7,2,0.0,10,838,1985-15
numbers,0.7,2,100.0,40,672,1986-1
numbers,0.7,2,100.0,40,1290,1986-2
numbers,0.7,2,0.0,0,0,1986-3
numbers,0.7,2,100.0,1228,0,1986-5
numbers,0.7,2,100.0,87,1151,1986-6
numbers,0.7,2,100.0,40,1040,1986-7
numbers,0.7,2,100.0,10,1785,1986-8
numbers,0.7,2,0.0,1,0,1986-9
numbers,0.7,2,100.0,10,1495,1986-10
numbers,0.7,2,100.0,2254,1697,1986-11
numbers,0.7,2,0.0,15318,128,1986-12
numbers,0.7,2,0.0,1187,2330,1986-13
numbers,0.7,2,100.0,77,2269,1986-14
numbers,0.7,2,0.0,12249,0,1986-15
numbers,0.7,2,100.0,40,1341,1987-1
numbers,0.7,2,100.0,40,965,1987-2
numbers,0.7,2,100.0,82,850,1987-3
numbers,0.7,2,100.0,42,1450,1987-4
numbers,0.7,2,100.0,40,1125,1987-5
numbers,0.7,2,0.0,11264,45,1987-6
numbers,0.7,2,100.0,39,1577,1987-7
numbers,0.7,2,0.0,4185,2150,1987-8
numbers,0.7,2,100.0,39,1438,1987-9
numbers,0.7,2,100.0,11,1582,1987-10
numbers,0.7,2,100.0,82,1216,1987-11
numbers,0.7,2,100.0,39,1894,1987-12
numbers,0.7,2,0.0,10,1693,1987-14
numbers,0.7,2,0.0,8117,0,1987-15
numbers,0.7,2,100.0,40,1767,1988-2
numbers,0.7,2,100.0,39,1013,1988-3
numbers,0.7,2,100.0,8,1241,1988-5
numbers,0.7,2,100.0,10,1720,1988-7
numbers,0.7,2,0.0,15388,0,1988-8
numbers,0.7,2,100.0,97,2142,1988-9
numbers,0.7,2,100.0,40,1743,1988-10
numbers,0.7,2,100.0,65,2476,1988-13
numbers,0.7,2,100.0,39,1405,1988-14
numbers,0.7,2,0.0,40,1361,1988-15
numbers,0.7,2,100.0,40,681,1989-1
numbers,0.7,2,100.0,40,1076,1989-2
numbers,0.7,2,100.0,11,1439,1989-4
numbers,0.7,2,100.0,42,1401,1989-5
numbers,0.7,2,100.0,8,1454,1989-7
numbers,0.7,2,100.0,40,1630,1989-8
numbers,0.7,2,100.0,40,1373,1989-9
numbers,0.7,2,0.0,40,1448,1989-11
numbers,0.7,2,100.0,10,1313,1989-13
numbers,0.7,2,0.0,75,1625,1990-1
numbers,0.7,2,0.0,221,1477,1990-2
numbers,0.7,2,0.0,0,0,1990-3
numbers,0.7,2,0.0,42,1466,1990-5
numbers,0.7,2,100.0,11,1003,1990-6
numbers,0.7,2,100.0,39,1887,1990-7
numbers,0.7,2,100.0,40,1552,1990-9
numbers,0.7,2,100.0,40,1143,1990-10
numbers,0.7,2,0.0,11748,0,1990-11
numbers,0.7,2,100.0,40,1309,1990-13
numbers,0.7,2,0.0,7974,0,1990-14
numbers,0.7,2,100.0,2304,1346,1990-15
numbers,0.7,2,100.0,40,1168,1991-1
numbers,0.7,2,100.0,11,79,1991-2
numbers,0.7,2,0.0,3886,1987,1991-4
numbers,0.7,2,100.0,40,1496,1991-5
numbers,0.7,2,100.0,39,1376,1991-8
numbers,0.7,2,0.0,0,0,1991-9
numbers,0.7,2,0.0,0,0,1991-10
numbers,0.7,2,0.0,0,0,1991-11
numbers,0.7,2,100.0,40,1857,1991-12
numbers,0.7,2,100.0,40,1302,1991-13
numbers,0.7,2,0.0,0,0,1991-14
numbers,0.7,2,100.0,40,1612,1992-1
numbers,0.7,2,100.0,40,934,1992-2
numbers,0.7,2,100.0,40,1715,1992-3
numbers,0.7,2,100.0,11,648,1992-4
numbers,0.7,2,0.0,10,1549,1992-5
numbers,0.7,2,100.0,11,1258,1992-6
numbers,0.7,2,100.0,74,1817,1992-7
numbers,0.7,2,100.0,11,1101,1992-8
numbers,0.7,2,0.0,0,0,1992-9
numbers,0.7,2,100.0,11,96,1992-10
numbers,0.7,2,100.0,40,1314,1992-11
numbers,0.7,2,100.0,10,725,1992-12
numbers,0.7,2,0.0,301,1735,1992-13
numbers,0.7,2,100.0,39,784,1992-14
numbers,0.7,2,0.0,0,0,1992-15
numbers,0.7,2,0.0,16501,0,1993-1
numbers,0.7,2,100.0,40,1515,1993-2
numbers,0.7,2,0.0,0,0,1993-4
numbers,0.7,2,0.0,0,0,1993-5
numbers,0.7,2,100.0,40,1469,1993-6
numbers,0.7,2,100.0,38,1645,1993-7
numbers,0.7,2,100.0,40,1337,1993-8
numbers,0.7,2,100.0,40,2194,1993-9
numbers,0.7,2,0.0,0,0,1993-10
numbers,0.7,2,0.0,3802,1691,1993-11
numbers,0.7,2,100.0,5248,2865,1993-12
numbers,0.7,2,0.0,5124,0,1993-13
numbers,0.7,2,0.0,5367,345,1993-14
numbers,0.7,2,0.0,11,2082,1993-15
numbers,0.7,2,0.0,10,906,1994-1
numbers,0.7,2,100.0,40,1819,1994-2
numbers,0.7,2,100.0,40,1295,1994-8
numbers,0.7,2,0.0,0,0,1994-9
numbers,0.7,2,100.0,40,1653,1994-10
numbers,0.7,2,0.0,40,1292,1994-11
numbers,0.7,2,0.0,1,0,1994-12
numbers,0.7,2,0.0,1619,0,1994-14
